2019-01-15 20:47:10.2101||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-01-15 20:47:12.1628|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5000/api/values   |url: http://localhost/api/values|action: 
2019-01-15 20:47:12.3973|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 235.3021ms 500 text/html; charset=utf-8 |url: http://localhost/api/values|action: 
2019-01-15 20:52:15.9067||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-01-15 20:52:17.7066|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5000/api/values   |url: http://localhost/api/values|action: 
2019-01-15 20:57:22.2594||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-01-15 20:57:23.5604|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5000/api/values   |url: http://localhost/api/values|action: 
2019-01-15 20:57:36.6158|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 13053.597ms 404  |url: http://localhost/api/values|action: 
2019-01-15 21:00:53.4011|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5000/swagger   |url: http://localhost/swagger|action: 
2019-01-15 21:00:53.4333|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 30.9471ms 301  |url: http://localhost/swagger|action: 
2019-01-15 21:00:53.4451|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5000/swagger/index.html   |url: http://localhost/swagger/index.html|action: 
2019-01-15 21:00:53.5879|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 143.8898ms 200 text/html |url: http://localhost/swagger/index.html|action: 
2019-01-15 21:00:53.6354|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5000/swagger/swagger-ui.css   |url: http://localhost/swagger/swagger-ui.css|action: 
2019-01-15 21:00:53.6354|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5000/swagger/swagger-ui-bundle.js   |url: http://localhost/swagger/swagger-ui-bundle.js|action: 
2019-01-15 21:00:53.6395|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5000/swagger/swagger-ui-standalone-preset.js   |url: http://localhost/swagger/swagger-ui-standalone-preset.js|action: 
2019-01-15 21:00:53.7445|2|INFO|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|Sending file. Request path: '/swagger-ui-standalone-preset.js'. Physical path: 'N/A' |url: http://localhost/swagger/swagger-ui-standalone-preset.js|action: 
2019-01-15 21:00:53.7501|2|INFO|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|Sending file. Request path: '/swagger-ui-bundle.js'. Physical path: 'N/A' |url: http://localhost/swagger/swagger-ui-bundle.js|action: 
2019-01-15 21:00:53.7501|2|INFO|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|Sending file. Request path: '/swagger-ui.css'. Physical path: 'N/A' |url: http://localhost/swagger/swagger-ui.css|action: 
2019-01-15 21:00:53.7681|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 120.1913ms 200 application/javascript |url: http://localhost/swagger/swagger-ui-standalone-preset.js|action: 
