2019-01-24 12:11:33.2402||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-01-24 14:05:36.4745|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/Values/GetAccounts?timestampX=1548309936455   |url: http://192.168.0.152/Values/GetAccounts|action: 
2019-01-24 14:05:36.4835|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 9.8254ms 404  |url: http://192.168.0.152/Values/GetAccounts|action: 
2019-01-24 14:43:23.1006||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-01-24 14:48:59.1334|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/Values/GetAccounts?timestampX=1548312538957   |url: http://192.168.0.152/Values/GetAccounts|action: 
2019-01-24 14:48:59.4260|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 292.8876ms 404  |url: http://192.168.0.152/Values/GetAccounts|action: 
2019-01-24 14:49:05.4837|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545472   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.4837|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545480   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.4837|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545482   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5053|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 16.3789ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5053|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 18.9615ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5053|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 21.8458ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5053|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545490   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5053|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.8687ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5053|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545483   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5053|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545487   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5123|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.1621ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5123|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.2172ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5123|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545496   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5123|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 3.3332ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5123|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545493   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5123|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545494   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5123|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.6764ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5123|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.814ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5123|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545497   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5123|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545499   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5123|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.6549ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5123|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545500   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5123|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.8316ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5123|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.0966ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5123|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545503   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5289|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545507   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5289|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 3.196ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5289|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545505   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5289|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.1175ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5289|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545522   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5289|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 4.2586ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5289|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545526   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5289|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 4.2132ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5289|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545531   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5289|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545533   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5289|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.0294ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5289|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.6409ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5289|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.1074ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5468|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545538   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5468|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.6011ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5468|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545541   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5468|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.0209ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5468|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545544   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5468|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 0.9901ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5468|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545544   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5468|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545546   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5468|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.0108ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5468|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.527ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5468|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545549   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5468|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545550   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5468|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.3625ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5606|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545551   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5606|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.3293ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5606|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.0856ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5606|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545552   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5606|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545553   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5606|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545556   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5606|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.1582ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5606|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.0182ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5606|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.3172ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5606|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545559   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5606|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.7557ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5606|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545564   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5606|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 0.9403ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5606|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545567   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5606|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.0735ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5763|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545570   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5763|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.3312ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5763|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545572   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5763|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.1873ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5763|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545576   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5763|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.3494ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5763|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545579   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5763|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545582   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5763|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.6085ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5763|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545581   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5763|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.8916ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5763|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545580   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5763|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.9548ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5918|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.9571ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5918|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545585   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5918|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.1102ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5918|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545584   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5918|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 4.4851ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5918|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545586   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5918|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.0047ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5918|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545592   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5918|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 0.7907ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5918|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545586   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5918|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 0.7948ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5918|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545589   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5918|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545593   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5918|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 0.7854ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.5918|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 0.9117ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.6063|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545594   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.6063|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545597   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.6063|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.0638ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.6063|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.0337ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.6063|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545598   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.6063|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545601   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.6063|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.3357ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.6063|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.9415ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.6063|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545605   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.6063|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.164ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.6063|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545608   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.6063|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 0.9469ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:05.6063|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312545616   |url: http://192.168.0.152/System/GetJWTStr|action: 
