2019-01-31 10:24:30.5499||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-01-31 10:25:35.7457|1|INFO|Microsoft.AspNetCore.Mvc.ChallengeResult|Executing ChallengeResult with authentication schemes (). |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:25:35.7457|12|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|AuthenticationScheme: Bearer was challenged. |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:25:35.7584|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.ValuesController.PageList (DapperTast) in 30.3975ms |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:25:35.7584|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 381.1031ms 401  |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:25:47.6111|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://192.168.0.152:5008/system/GetJWTStr?timestampX=1548901547601   |url: http://192.168.0.152/system/GetJWTStr|action: 
2019-01-31 10:25:47.6111|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://192.168.0.152/system/GetJWTStr|action: 
2019-01-31 10:25:47.6192|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "GetJWTStr", controller = "System"}. Executing action DapperTast.Controllers.SystemController.GetJWTStr (DapperTast) |url: http://192.168.0.152/system/GetJWTStr|action: GetJWTStr
2019-01-31 10:25:47.6317|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.SystemController.GetJWTStr (DapperTast) - Validation state: Valid |url: http://192.168.0.152/system/GetJWTStr|action: GetJWTStr
2019-01-31 10:25:47.6776|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method DapperTast.Controllers.SystemController.GetJWTStr (DapperTast), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 40.2702ms. |url: http://192.168.0.152/system/GetJWTStr|action: GetJWTStr
2019-01-31 10:25:47.7005|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'Quote.AspNetCore.ApiJsonResultData'. |url: http://192.168.0.152/system/GetJWTStr|action: GetJWTStr
2019-01-31 10:25:47.7423|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.SystemController.GetJWTStr (DapperTast) in 119.9366ms |url: http://192.168.0.152/system/GetJWTStr|action: GetJWTStr
2019-01-31 10:25:47.7423|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 135.187ms 200 application/json; charset=utf-8 |url: http://192.168.0.152/system/GetJWTStr|action: GetJWTStr
2019-01-31 10:25:48.0531|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/Values/PageList?timestampX=1548901548049   |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:25:48.0560|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:25:48.0560|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 4.2316ms 204  |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:25:48.1687|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://192.168.0.152:5008/Values/PageList?timestampX=1548901548049   |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:25:48.1687|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:25:48.2156|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:25:48.2156|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "PageList", controller = "Values"}. Executing action DapperTast.Controllers.ValuesController.PageList (DapperTast) |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:25:48.2156|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:25:48.2156|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.ValuesController.PageList (DapperTast) - Validation state: Valid |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:25:48.2263|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method DapperTast.Controllers.ValuesController.PageList (DapperTast), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 1.1369ms. |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:25:48.2263|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'Quote.AspNetCore.ApiJsonResultData'. |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:25:48.2263|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.ValuesController.PageList (DapperTast) in 10.7338ms |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:25:48.2263|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 62.9704ms 200 application/json; charset=utf-8 |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:38.9884|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/Values/PageList?timestampX=1548901598966   |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:26:38.9884|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:26:38.9917|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 3.2604ms 204  |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:26:39.0686|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://192.168.0.152:5008/Values/PageList?timestampX=1548901598966   |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:26:39.0715|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:26:39.0715|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:26:39.0715|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "PageList", controller = "Values"}. Executing action DapperTast.Controllers.ValuesController.PageList (DapperTast) |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:39.0715|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:39.0715|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.ValuesController.PageList (DapperTast) - Validation state: Valid |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:39.0715|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method DapperTast.Controllers.ValuesController.PageList (DapperTast), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 0.0805ms. |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:39.0715|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'Quote.AspNetCore.ApiJsonResultData'. |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:39.0715|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.ValuesController.PageList (DapperTast) in 4.2163ms |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:39.0715|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 13.6501ms 200 application/json; charset=utf-8 |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:44.8249|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/Values/PageList?timestampX=1548901604820   |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:26:44.8249|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:26:44.8249|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.3897ms 204  |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:26:44.8436|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://192.168.0.152:5008/Values/PageList?timestampX=1548901604820   |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:26:44.8436|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:26:44.8436|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:26:44.8436|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "PageList", controller = "Values"}. Executing action DapperTast.Controllers.ValuesController.PageList (DapperTast) |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:44.8537|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:44.8537|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.ValuesController.PageList (DapperTast) - Validation state: Valid |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:44.8537|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method DapperTast.Controllers.ValuesController.PageList (DapperTast), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 0.1191ms. |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:44.8537|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'Quote.AspNetCore.ApiJsonResultData'. |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:44.8537|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.ValuesController.PageList (DapperTast) in 12.7564ms |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:44.8686|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 25.0755ms 200 application/json; charset=utf-8 |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:56.6674|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/Values/PageList?timestampX=1548901616665   |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:26:56.6674|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:26:56.6674|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.9316ms 204  |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:26:56.6912|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://192.168.0.152:5008/Values/PageList?timestampX=1548901616665   |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:26:56.6969|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:26:56.6969|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:26:56.6969|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "PageList", controller = "Values"}. Executing action DapperTast.Controllers.ValuesController.PageList (DapperTast) |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:56.6969|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:56.6969|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.ValuesController.PageList (DapperTast) - Validation state: Valid |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:56.6969|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method DapperTast.Controllers.ValuesController.PageList (DapperTast), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 0.1039ms. |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:56.7167|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'Quote.AspNetCore.ApiJsonResultData'. |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:56.7167|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.ValuesController.PageList (DapperTast) in 15.716ms |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:26:56.7167|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 31.5398ms 200 application/json; charset=utf-8 |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:27:11.9818|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/Values/PageList?timestampX=1548901631973   |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:27:11.9818|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:27:11.9818|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 3.5092ms 204  |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:27:12.0418|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://192.168.0.152:5008/Values/PageList?timestampX=1548901631973   |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:27:12.0418|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:27:12.0418|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. |url: http://192.168.0.152/Values/PageList|action: 
2019-01-31 10:27:12.0418|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "PageList", controller = "Values"}. Executing action DapperTast.Controllers.ValuesController.PageList (DapperTast) |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:27:12.0545|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:27:12.0545|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.ValuesController.PageList (DapperTast) - Validation state: Valid |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:27:12.0545|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method DapperTast.Controllers.ValuesController.PageList (DapperTast), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 0.5151ms. |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:27:12.0722|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'Quote.AspNetCore.ApiJsonResultData'. |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:27:12.0892|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.ValuesController.PageList (DapperTast) in 35.3051ms |url: http://192.168.0.152/Values/PageList|action: PageList
2019-01-31 10:27:12.0892|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 49.6972ms 200 application/json; charset=utf-8 |url: http://192.168.0.152/Values/PageList|action: PageList
